10h_Specimen_001_Tube_010_010_FITC,10h_Specimen_001_Tube_011_011_FITC,10h_Specimen_001_Tube_012_012_FITC,24h_Specimen_001_Tube_010_011_FITC,24h_Specimen_001_Tube_011_012_FITC,24h_Specimen_001_Tube_012_013_FITC,2h_Specimen_001_Tube_010_010_FITC,2h_Specimen_001_Tube_011_011_FITC,2h_Specimen_001_Tube_012_012_FITC,48h_Specimen_001_Tube_010_010_FITC,48h_Specimen_001_Tube_011_011_FITC,48h_Specimen_001_Tube_012_012_FITC,6h_Specimen_001_Tube_010_010_FITC,6h_Specimen_001_Tube_011_011_FITC,6h_Specimen_001_Tube_012_012_FITC,72h_Specimen_001_Tube_010_010_FITC,72h_Specimen_001_Tube_011_011_FITC,72h_Specimen_001_Tube_012_012_FITC
3387.4377,1751.8602,2485.7861,55.822334,1229.1779,1416.1499,342.89352,302.5643,-2.9078407,963.19904,3117.4531,4161.5317,1941.1409,2185.4744,1797.1118,-1.0,474.4006,6.872611
915.2153,2819.345,39.54162,1905.6785,3581.8718,2724.6863,1406.8821,1303.1334,1688.0264,3008.2625,1223.3672,4421.0522,1707.2914,2095.5437,1245.404,1598.4286,1035.7775,5.755367
3296.0317,3710.8994,2184.7253,3474.8125,1591.834,2936.6506,763.1372,632.2976,692.93,4.5801196,2942.0237,26.075191,66.34664,1975.5248,1804.2839,4487.511,34.76849,969.1464
114.427734,1202.2402,3437.139,92.305695,34.677937,5781.8276,764.71936,51.216713,722.24536,1314.2196,2471.7634,4.948189,1996.6783,2076.914,385.19345,-3.9957829,9.477335,5138.5264
2436.9702,2575.2856,2079.367,2081.024,5201.6357,1641.8021,1066.1716,595.132,1177.6632,-17.065268,3450.5178,4210.613,1712.7327,1188.7229,1910.1095,-0.26830953,2852.0361,8.49033
3338.8125,1890.889,1120.3943,2727.9224,3194.3801,1812.5897,686.03204,960.06616,667.514,1855.2266,7387.4834,17.728048,1629.1576,2289.6938,1973.0583,4.9299555,532.4032,1.5001371
1715.5581,4000.3958,1931.6814,7285.97,1558.1134,2282.1345,1743.4388,1060.9116,1555.0717,5515.868,4097.91,6264.1406,1593.0154,2229.4778,2104.5566,3401.226,6.7652893,1.0519755
2457.7134,1543.0247,2564.089,148.0244,4364.6226,4975.9424,582.9658,1023.746,1431.6808,2381.8523,5924.4565,20.787376,1922.1665,2631.8625,2120.4153,3555.9968,1305.3418,2879.791
2778.5613,1315.2122,3149.51,94.07257,-7.0213075,-14.886744,113.91675,1127.1171,1183.4757,249.96312,18.739199,798.886,1077.4841,2043.5973,2152.0178,7.1084375,631.2747,1803.4575
1856.5582,2774.528,2473.057,40.779423,4270.9263,-3.821082,493.5302,796.2335,485.0634,-20.024471,4951.6987,429.72174,1923.8029,1107.6714,1650.0475,77.41254,-6.504194,7.6244135
2980.9307,2547.3318,2672.6616,1772.5265,3392.6147,321.58707,2192.6875,1060.2289,600.2676,27.867437,3015.2366,9.652594,1504.2756,2414.3225,849.2907,2711.2146,5909.543,13.213252
2327.4287,16.795452,2322.3594,4351.5796,412.38672,1497.9171,1225.6865,902.89197,232.8742,1343.8296,5297.759,1458.5885,1657.3239,1879.8,2129.411,-4.9690294,1462.4606,3263.9333
3590.8323,1731.9998,2687.6047,1637.4246,2416.2034,1888.4669,1428.21,747.2544,825.04205,3084.283,3069.585,2718.5078,-3.6534219,1664.8219,1706.1772,1892.5731,2398.216,6.9456267
95.74608,92.86794,1748.3584,1461.264,4628.243,3501.492,170.09433,71.04189,1620.7125,1167.1727,60.882187,2643.3499,2217.469,1300.5657,2667.017,2197.651,125.44495,1218.5515
1226.0984,1253.5829,0.09950006,244.65327,2528.4194,23.854517,1492.7322,875.4441,845.7888,2199.0073,3438.7869,-2.8859787,866.78595,2449.9941,2057.3904,24.903751,1746.7645,3174.3813
2613.1484,3070.6492,1918.741,3446.358,1825.4835,2182.7463,573.6693,47.958958,1183.6483,5913.389,30.06894,781.1411,653.55707,2918.6018,1493.9866,3895.3293,931.2479,15.271795
2726.802,1252.356,2090.7427,90.48578,2294.2563,938.74066,494.48193,1497.129,733.6754,6.0616655,3720.2432,3710.461,2577.3694,1880.0446,1016.8322,22.838276,244.40627,2.5787034
1603.0734,2282.5054,1774.3118,125.613205,249.18527,23.542297,962.1331,906.5176,603.7805,25.938057,2078.468,2103.041,31.569572,1486.7502,2112.6523,1230.9819,17.58111,4.7218423
4533.3555,1256.2296,2104.463,1627.8165,450.71283,1689.0286,709.1109,633.794,26.869493,2191.3413,3875.0757,2971.6494,1967.0132,2793.2153,2392.0234,603.5501,4095.1865,4919.0576
5688.143,1832.8131,1729.2407,35.365692,4223.622,546.1052,1364.0787,542.0331,892.98816,4140.709,1167.037,2063.9236,1796.0922,2661.3462,2646.5386,0.16397703,3678.323,1740.8308
3639.4263,2301.1726,2371.3901,2056.3826,4895.9297,1500.7213,5.527466,623.7997,1235.1445,-9.1612,3837.0923,-4.153487,1039.2899,2081.155,2121.668,10.620096,7.9898043,3.7246013
2885.3757,2530.7908,1573.6566,102.48896,2614.2297,1771.0284,537.7838,723.2113,303.17142,3063.0515,11.936305,2109.5322,2291.216,2240.5054,1700.887,3199.618,44.865204,2.3918955
2593.7769,2874.6611,2164.7153,100.21686,29.29482,2374.6626,809.1983,389.59515,747.3906,4424.6504,2441.894,2.2900913,1577.8163,1706.9407,1933.2892,3622.107,-0.67379427,4826.977
1854.4305,2445.6975,2577.6035,731.3266,1297.7207,43.995853,937.6235,183.94064,805.4886,23.866762,5776.0044,3740.009,1789.9487,1697.908,2424.6924,1729.4259,2.861063,1312.9728
53.591972,2213.9993,2344.5762,97.03091,383.34402,2670.3374,1118.5985,435.99805,391.7842,2973.3225,0.5208075,3627.3281,1950.0514,1325.1206,29.40813,4044.0222,140.26537,-17.908365
3380.4126,1893.2842,1496.3055,3348.9744,1371.6172,-4.3267307,878.64984,993.0299,1168.4418,2751.5059,3136.7913,-18.314852,851.72516,1501.9414,2681.9155,3750.8362,5869.254,5.2479215
3192.7244,2478.3972,808.9469,72.85333,4830.1323,2372.9553,619.4864,586.47156,586.8511,1717.9999,-25.007849,1654.3649,2192.759,3007.0898,32.221012,6.704431,8.624086,8.630065
2595.5032,65.90387,2215.2312,2579.6455,1934.1477,2110.9775,500.89197,410.2839,750.7905,7.0126295,2347.8538,23.933628,3320.569,320.52124,827.741,88.04473,263.74554,2214.2014
3243.8647,1511.0667,4.2731423,326.7237,5735.579,3156.3552,970.79254,340.18167,1718.5978,3939.5532,2218.7454,2586.84,1620.183,1569.9092,3010.0183,3078.2703,1092.8208,2081.357
3051.6636,1075.3329,2396.0552,4727.9805,3359.5688,2518.9822,715.5859,1645.8091,59.485954,-1.7150518,3076.5864,4011.5781,2411.3723,3157.616,1709.583,4.2927265,36.80798,12.834031
1695.4747,2050.2874,970.8244,100.69509,1532.125,1902.5651,541.9827,943.0195,499.88968,1932.42,2193.1128,38.745678,4027.6384,1831.7029,1731.5472,1838.4524,3169.544,16.110205
3902.1467,1948.8529,2422.908,-1.0,2468.7703,74.71011,-8.081629,1386.5994,69.64074,12.069345,630.6254,1268.8682,879.9189,1087.571,2298.0278,1710.1267,3625.1072,1642.256
2453.0212,2670.1665,2926.757,5.5261087,4177.304,155.04456,129.18805,1254.416,294.49255,4898.327,4829.5576,131.68951,1756.3176,62.765343,1223.2726,18.17846,6659.657,-8.104024
2291.2102,1690.514,1672.7704,398.61023,3085.2185,2778.6006,168.80202,117.26507,1111.0833,2.455219,30.82801,3091.2056,2307.013,879.87933,2251.0374,6.800486,37.852997,19.475391
2001.9089,1943.5306,1755.9526,3814.0986,20.099134,2980.522,1094.4261,300.83203,963.77045,2160.8064,4420.4287,39.125385,2994.1682,3.0425072,2497.4556,0.75278425,2568.9817,1405.1663
204.91763,2123.2056,1798.3512,-10.962672,3725.0625,44.310726,1161.3887,1758.8737,394.73798,896.6857,26.713755,1477.9487,1345.8958,1802.0432,1477.5018,2388.3125,1303.6747,11.169687
34.609398,1924.1229,1653.3705,1416.675,3082.1182,20.101583,901.0868,1455.3014,1622.8625,2959.3127,4090.492,1649.3192,1956.2646,1262.2834,1911.4485,2890.158,-3.0986834,125.73351
3926.9595,3831.4937,176.08455,1733.0413,1700.9055,9.929539,852.04407,810.84796,1152.4617,3529.126,3287.4644,1545.6616,1332.7572,445.0398,2213.2246,1374.1887,1360.0751,32.424545
2271.7725,20.662615,2163.5718,5311.589,51.169563,191.10904,1396.0664,589.99176,1986.0598,40.093063,3308.2427,34.154057,1692.2166,2172.4517,1194.0446,7179.069,3107.1155,-1.5955607
1707.7617,60.62091,1692.3004,607.7059,75.92709,2728.986,653.6498,528.40063,641.00604,2320.1904,1811.52,3132.6099,1747.7745,1074.1979,1449.6875,653.6552,1532.1794,5.0604353
-4.1555595,2195.969,1275.0737,3020.702,1909.9924,2245.705,43.111504,45.79431,1086.5356,2835.0027,4208.8584,4292.7617,1875.191,2215.1978,1282.277,10.656817,6015.069,12.484716
2053.5203,1325.8674,2492.0225,3423.9539,8343.536,14.636761,14.402333,1266.352,718.3174,10.522868,12.762825,4676.5615,1278.0214,2029.6741,1251.8547,1637.5206,17.867865,2948.9216
966.7809,1385.2778,2418.225,761.6616,2913.474,1846.9764,759.55457,716.76746,221.04514,61.464935,3043.275,-0.7117621,2064.2183,2132.1868,2139.534,8.831445,-7.984101,1398.1171
1756.4762,1748.375,1757.2572,18.056889,25.154863,3061.058,514.248,1206.269,1503.2101,2010.6138,3366.3179,-6.7117095,1504.192,3912.4043,2103.2363,2561.4395,4.177337,11.739972
330.41714,2757.769,2120.9802,28.274944,4185.1157,69.4517,305.42035,426.5362,411.90335,9.078704,91.33209,2911.9531,1533.481,1856.7748,1789.5762,7249.8877,2227.7834,1140.714
1781.7556,1730.9385,1546.3954,4448.519,1713.567,2073.8752,201.5969,607.3472,385.67615,3233.7693,3782.7708,3692.7173,1199.9266,1682.385,66.44792,1362.55,40.820686,16.445307
2506.377,44.153664,-0.7375654,89.29578,1982.3235,2663.4177,453.73166,1104.762,219.41475,4644.8936,2620.9456,2937.673,1687.7217,1177.6622,1120.1626,1377.991,6417.3706,-1.0
2446.098,1956.2616,2878.761,34.12467,2413.427,143.25879,612.6853,454.5785,1918.0508,2523.1958,730.7498,2549.883,1914.0898,1677.7449,1792.5449,7552.2466,1761.2777,4.143999
2578.3538,2414.0251,1308.6989,2825.9421,70.36472,2512.7788,944.11725,2182.9263,1671.114,2655.7378,1072.347,10.79393,2424.4407,2253.915,1918.4495,7097.5464,6095.2715,3.6451879
-1.9801292,2401.6565,1558.7861,144.39537,79.618866,73.86257,1280.0219,52.643906,685.3688,3473.4775,8.547043,8.6214075,2722.344,1332.5161,1840.3438,895.50085,749.5366,7.2133656
1898.3922,2165.6526,2073.2253,2307.5564,2955.3955,1453.5701,962.99225,474.15445,736.1372,2727.748,2962.7197,2444.7134,2249.8826,1040.1981,2217.83,3895.1318,1522.6549,-1.4032
1885.788,2472.0564,152.08113,45.722725,2496.6467,1225.3951,687.09576,1244.3944,1221.3259,4.0217166,320.34613,104.88336,2045.9968,3124.146,2177.7163,2258.863,40.988476,-3.4548223
2802.4536,2222.8684,930.0363,43.579853,4148.4766,1477.9098,893.3635,1196.2501,685.2169,419.32654,11.873375,3140.2908,2319.1814,1151.8766,1654.7988,-2.2263687,2150.793,5.4321346
1771.3074,3559.6367,1057.8258,1854.9574,2961.9365,11.770511,573.5096,1005.3294,5.956658,812.49994,-18.274923,209.94229,1952.2697,1841.1056,1576.9288,1817.5674,-13.16049,4203.6313
2636.7236,3369.862,1758.9668,2515.2544,1248.6129,1494.3469,683.87415,127.82257,305.57758,1970.9314,1578.4843,3569.6533,1534.9854,1309.0676,548.2032,130.1015,19.880459,3327.615
3758.2026,1446.0226,2126.8508,4933.8374,21.669188,1801.1141,879.1768,2011.8721,1795.8958,555.32135,145.13808,-1.0,2415.403,1170.337,41.522717,1243.1655,-2.3636441,37.678955
1869.3928,31.436508,1867.2085,29.476234,20.587307,3.1604247,1174.4688,1088.266,8.18912,4152.307,17.978935,3991.5305,1487.5874,1992.3624,1446.8535,1088.0433,75.178795,11.229539
1897.6298,3223.0308,1333.0122,2199.371,3344.0327,29.21634,1889.3862,1196.0685,835.0933,5718.581,4911.5283,1.2332437,59.324554,1619.966,21.064936,3282.7668,16.561525,10.844744
2234.6272,2791.468,1723.1289,66.1956,2525.948,2280.4211,1074.458,23.89729,509.65945,26.496128,4857.8687,3504.6504,1744.9865,1747.2136,1897.8529,1456.9866,1172.027,4466.853
3642.5833,2694.0715,2150.7183,24.1978,721.00757,39.208527,673.02716,829.5465,697.6811,-8.237305,2928.978,3644.1135,1748.3529,69.90055,1972.5138,10.742656,46.296463,19.695063
2877.8965,2341.7322,2285.696,59.230648,5653.2866,182.37573,930.4893,465.8814,115.73406,3626.0134,2655.0776,1896.7334,1387.8138,1082.8728,2587.1133,2229.916,2363.9658,4.3935976
1950.6266,2545.3086,1520.2657,1673.1539,2752.5984,2896.0376,935.55237,520.9036,791.47345,6959.831,1809.3662,8.319158,1784.1744,2897.946,1314.5659,5753.7495,1482.2103,7.532031
3948.4707,2302.046,2561.559,4358.242,1433.3741,2616.2566,1335.7123,523.64453,135.27353,3488.0217,2250.7722,4133.259,2247.6318,2295.365,2945.937,263.44305,6.2980366,-1.0
2568.0896,1468.7427,1500.0605,2352.4805,102.523,3013.1814,1248.1134,48.617245,244.14217,1624.6733,3.172441,31.977875,1859.6134,1592.4683,2235.9756,-7.480953,7.3335133,-4.699856
2202.123,1733.9951,1184.0762,1721.1069,4150.577,11.350141,321.45975,938.3821,1230.4204,8.207926,2872.1167,1810.2892,1548.361,1831.8356,-1.5348287,6093.51,407.03653,-2.3937151
2229.2756,2259.3098,2167.4756,2547.312,1469.3088,1843.1322,1155.7517,179.02292,1054.9645,48.991386,3967.165,3460.214,2264.125,1777.1741,2756.9473,2286.7476,1246.4288,4004.519
346.54065,2317.3494,1788.7627,1757.0018,4456.155,34.922928,793.05176,1074.0171,1438.0707,4617.068,4466.969,529.75757,1971.6775,1857.7233,1671.719,1984.7819,30.090815,2109.692
2795.6946,1353.8214,1496.4316,4151.8086,2489.5361,3326.815,2601.711,9.128176,379.93045,2367.2556,4471.4053,28.570856,3271.3584,2410.9048,2075.524,2525.4897,344.55972,9.610105
2404.9487,2320.9082,3095.3801,54.589558,3074.2224,-1.0,895.28705,879.3758,1717.8586,5166.349,534.10565,2668.27,1836.6359,885.2533,1632.3922,-0.34936625,6.4755144,1167.1605
2072.0342,24.759663,180.05238,1731.0125,8120.7603,115.27363,716.1408,12.923113,989.06537,2327.7249,1695.2844,4404.776,1671.0345,4.4635606,2686.7124,1061.4813,2275.129,4.2502236
1789.657,2581.7214,2702.2322,2682.5977,2695.9556,5844.9897,746.629,405.2031,1218.708,1775.684,1229.2662,859.7282,5.3428154,1639.7222,1064.055,6590.269,3549.7588,7.4188128
3729.2417,-4.759999,47.20221,3490.7036,-6.566083,1952.6268,1619.5103,1323.5137,1035.7587,5.11039,1828.4148,1707.7783,82.501915,1471.7739,2506.5667,3714.3833,13.426658,26.222599
1853.0115,2512.3699,1589.5607,34.257633,5031.0044,4513.4326,1167.2418,1104.4143,852.89874,19.05759,4113.8184,69.72615,2160.619,2250.584,1850.0776,4855.621,1562.2817,4609.947
2159.826,2206.049,1437.6257,2666.4688,3591.569,1824.9979,895.57153,2495.5193,502.64136,4312.702,143.6456,4162.5005,3357.2532,1995.7544,1803.9017,2320.2395,4054.427,21.37322
3948.6335,2894.3184,1749.7437,2414.203,2483.989,49.297436,783.48553,474.42883,541.0373,-27.428164,2887.4119,2726.5588,2354.3372,1690.4567,181.09746,22.396254,-15.788682,-4.308527
3940.7522,2677.586,1905.7498,48.997665,4102.196,47.899086,1801.6027,950.2504,444.71402,2598.7927,2878.636,34.106945,1480.7935,2089.2095,789.40625,3178.0754,5.6365533,74.59273
1866.621,2366.81,1640.9626,2676.3552,2438.9712,29.819864,171.29095,529.76624,868.90106,0.9541061,1733.9194,4.851584,2188.8132,1375.0826,1968.3496,5.7675996,16.977535,8.860803
29.098875,3215.2913,1746.1296,2109.1091,2340.0984,20.973204,858.8302,996.0597,769.3686,-8.006918,2838.651,-0.34925538,2192.496,2264.8147,1499.2314,1770.4562,3390.9846,3107.9026
2587.3655,2455.495,1707.8619,21.075146,401.00305,5627.3994,2022.3964,569.9704,1205.9213,2499.3738,8.456152,2359.2427,-5.2275844,3084.044,1518.6742,-2.220302,2795.3594,3090.5283
2970.5637,2616.678,2048.6157,1807.972,4485.1416,91.01217,330.38498,27.819103,1374.6348,-1.0,4172.915,1272.9175,1347.7628,4252.5273,1582.126,1533.8578,14.669781,9.295534
-2.9523451,2201.2336,198.81848,1566.6448,1500.5724,160.05037,2309.9485,285.46017,822.20886,1644.8884,4766.841,1281.4386,3036.8374,1739.6925,2265.318,8109.7583,3056.9292,5370.749
2164.5198,3165.635,2280.5269,2331.7056,3430.067,2002.8983,558.9289,1322.757,319.01163,5.9495616,3537.0476,18.883354,1440.438,1502.9569,2294.9438,3906.6516,1295.1747,10.617493
3672.6628,3357.05,2496.0186,2019.3168,1624.4703,1845.602,809.5491,1780.7192,821.57715,1814.5894,-11.122263,5.3955164,351.7486,1778.5607,-5.389719,15.636662,1135.7655,7.6559544
2679.214,1711.8252,1979.2567,1977.8408,4045.4053,25.348825,101.40813,3267.1055,762.84717,4840.703,4023.614,8.042502,5.47904,1186.1082,1547.0348,11.664389,8.544676,-14.499786
1634.7305,2872.4907,2349.668,4942.4546,3691.6206,1751.0569,1284.9863,551.8168,1322.5146,3342.1633,1179.8108,16.980438,1909.6455,1350.049,1950.758,3702.2947,158.00658,656.31494
2917.5642,3023.0461,2750.1536,310.16455,4395.344,2894.2427,75.534966,540.52344,1334.6187,5421.711,2752.4102,-0.115466416,1075.211,1665.998,2410.0928,1779.1222,-4.167272,6.114069
2623.1326,3545.187,2230.6746,2287.3328,2683.294,2396.8381,15.067266,468.06244,791.6416,82.564064,7.565712,3098.32,1728.1172,2945.5957,3625.0325,6608.4844,364.93787,6156.81
1913.4237,1312.8738,3270.463,1375.4613,1587.8398,1942.9789,1051.3578,1115.1143,1144.4707,3117.2612,1249.9778,12.467518,2977.793,1187.5592,1954.6543,2059.479,3228.762,3021.1826
2692.1118,1440.65,2535.3945,1750.206,2648.6653,16.71287,1266.5872,744.0723,469.77057,32.614223,1810.7474,2980.937,2758.6926,1522.292,1796.4841,220.29283,2448.9111,3.46177
2128.797,1955.6827,3386.9104,75.702614,18.431507,1627.1433,587.77655,940.50244,709.5303,4905.937,1143.0452,3009.5588,1774.2817,4185.582,-0.2600997,3.3479257,80.9244,-12.649801
2379.924,2276.7896,2016.7148,6710.8555,3053.942,20.034346,731.3057,593.30786,432.18488,876.32153,5015.484,3464.3936,1557.2274,2412.012,-0.7156385,-4.563919,4750.1675,-5.116498
2651.3962,4235.9336,3765.0862,2964.5718,206.55836,0.041744113,20.6081,905.7175,861.76,3211.492,0.48499525,18.52354,2004.18,11.51795,1139.3278,3955.3665,4966.8047,9.268657
59.785328,2598.1702,2153.5544,2597.7996,3801.3154,-6.9656663,2041.764,722.33704,1659.4956,2488.435,3566.0771,5523.3237,2115.8848,2004.1838,1372.4261,3033.8333,216.53305,-9.279302
2874.3264,383.76276,1554.8438,1520.5809,2282.2534,136.21274,496.9289,-4.9769363,91.80928,2970.6914,1535.7921,8200.121,4014.4324,2570.4536,1635.2687,1316.583,5.60609,13.704866
7.986803,2974.9985,1460.7949,55.80962,35.963737,1966.3234,899.9983,1191.5634,946.3261,60.442856,2416.2834,243.533,963.792,4020.27,1587.8212,3125.8557,1394.6244,1170.5382
2587.3748,2503.3142,2136.2798,5984.361,58.163963,985.01794,1125.7021,608.24695,29.24248,28.765217,2.605541,1667.6642,1326.5358,2211.1104,2194.5452,4585.128,3788.367,13.494134
2911.026,1791.6469,2109.669,1773.063,65.544044,2498.157,898.5098,207.72131,796.63873,2724.8682,1920.7739,4684.7285,1665.0332,1966.9331,1361.746,1391.693,8.493159,17.972176
2593.311,3032.424,1473.1556,1513.3196,4690.26,1868.8123,1226.6617,227.31247,1144.3678,7.9368925,13.8272705,294.26425,1050.3921,2248.5015,2391.8235,4566.8755,9.444422,24.206205
1718.1246,1719.6632,1911.403,2401.5095,1986.5897,2378.1165,884.2527,935.98047,1049.2096,1783.897,2768.934,8.279681,2775.6748,1877.3405,2347.838,803.3894,1100.4148,14.860814
3266.7988,62.631226,1814.7716,2346.8455,4916.425,30.44034,841.4987,440.57324,428.62845,2588.392,4510.303,2942.1887,1849.4501,1339.9369,1750.6481,2709.3728,5044.8496,3.9312959
2449.8347,2482.6143,8.881257,1160.5332,5150.515,1395.0646,1763.5486,739.7681,929.4443,-6.5103683,3384.2104,13.461814,1561.3331,1561.7089,2134.0007,1728.0078,441.65393,3419.5244
1601.1412,5590.2803,2178.8936,4501.215,3730.546,1537.2106,292.49103,854.2659,1126.5396,2.2313502,5010.2812,16.855886,2222.1228,1923.8137,1461.0724,3537.1394,11.46004,11.930782
2483.234,2580.054,12.416831,5340.702,5242.368,7.2410164,928.9492,535.20795,802.7237,1795.1305,18.409576,13.674061,2022.8768,1240.5378,2187.0571,75.128334,10070.119,1438.0192
2710.7178,2703.1614,2258.266,96.62571,4528.7036,4579.5244,88.78998,999.3051,9.638227,5072.4204,1936.0381,2723.2842,2186.2449,2594.0452,1.8282661,3308.5913,2057.1274,5285.3696
1858.8079,3608.194,1811.0421,1359.3016,3139.9805,2868.713,1025.886,468.21368,1155.9298,2007.9976,2506.8489,17.664972,3516.4922,2387.037,2414.618,-16.916079,1468.6868,0.016569376
1706.9833,3450.1152,1545.3711,2214.5745,71.27974,2113.91,-0.19411343,431.996,368.72375,15.200092,38.479034,-2.01867,1307.4987,1800.5255,2184.1992,14.626668,4096.728,6.0562916
1482.674,2454.9617,1505.2687,2078.8252,2379.5713,1386.8029,1068.9652,1005.8221,627.0614,1820.3429,4674.889,3783.3735,2279.981,1261.3948,1493.8862,31.434452,6376.9175,3775.9592
-0.14317077,1834.8843,86.46014,1586.9999,2523.3594,2557.257,906.9162,983.91797,1302.5099,7225.0586,2610.3472,4835.094,146.3847,1933.3896,2480.8435,18.097023,1946.6425,-0.25638235
1918.4795,61.390972,2871.5007,3672.7793,1415.3981,2965.3892,935.51886,264.99567,1039.0758,2294.0708,4441.091,2523.5056,1438.8221,1555.1252,1610.2189,2.1933193,1725.355,1285.3949
3058.4023,2460.8699,3174.2292,163.97183,2799.5337,2343.6106,1967.5674,2402.5383,638.3671,5595.23,-1.6312304,2186.6287,1082.311,1705.3031,1454.9651,0.8177812,3531.8162,2961.5842
4597.909,2257.6538,2370.7703,134.35802,3393.826,1600.9131,1086.6351,116.42316,683.331,4976.5996,3630.9224,1227.7928,1879.5338,1507.1747,1371.3335,24.657228,-22.448544,2789.999
1607.2264,1748.8647,1767.8969,20.044336,1945.1333,2031.8977,1350.6626,171.04073,1847.1761,3331.2664,269.81415,38.788776,1745.5496,1724.5905,2099.718,8508.306,742.94916,2841.7415
2781.3035,2495.0476,2742.819,64.51215,457.72745,3569.6934,835.53,891.1436,689.21576,3592.3745,604.13226,2353.7627,1424.6569,1748.428,2124.4082,9.436911,3699.8555,7393.9785
1485.7784,1990.5848,250.54485,2251.4817,2211.0156,31.28616,294.78998,980.31445,833.8015,-9.928018,1926.0099,1720.5856,1611.3966,1384.8396,1912.4973,3056.8098,-17.767706,2790.4739
3220.0605,1503.2578,2645.7004,1786.8611,2624.6833,114.202576,80.24546,736.10065,761.6139,3080.1052,3.7661204,6.728133,1357.8566,1867.7653,1558.8235,133.6568,1892.2249,12.652452
1153.1626,2821.4858,3794.2886,2493.2634,5193.982,2298.7192,871.57556,671.62695,661.2692,4522.4546,1415.7214,12.663731,1837.1494,716.3086,1814.7683,189.74873,3070.386,10.548992
2567.0325,1367.395,2220.0789,101.960785,3145.1147,2730.0327,560.5254,668.7456,164.37898,4917.5894,3242.801,21.583921,3804.8926,1112.2238,1278.2406,-1.4308758,1133.8937,3520.0298
3076.4958,1720.4486,2093.928,82.529594,379.69724,70.167274,482.3852,1685.4143,730.4506,180.4893,1408.7917,3220.9868,1225.9095,1796.4689,2769.3599,2.1412306,1765.5758,7.6928816
2677.1296,2691.6338,1952.4307,4555.099,2284.509,2364.3064,2126.8533,911.8042,650.3339,2689.643,30.82645,17.928753,2305.045,2216.5493,2449.7498,4618.8623,2364.6543,2471.2148
1234.6501,2093.699,1643.2069,2885.094,20.105185,33.300087,2000.8639,64.34681,934.9156,4178.35,3108.8286,31.76183,1784.8336,1877.2748,1873.0344,5.9377313,18.379768,-6.1342473
2675.064,3053.4883,2111.823,1096.1011,129.62059,15.903387,1229.355,1332.4075,1817.8392,2521.1104,5488.7764,14.062179,843.542,1974.6686,1930.5564,16.08208,5.9174166,1.7139204
23.08709,2461.739,1976.5936,76.10282,3484.0706,1591.0781,101.687096,347.26727,859.9522,21.657393,4267.169,15.211018,1105.9937,2021.8315,2747.6033,15.395243,25.613955,8.21659
1966.0931,2654.8315,1938.4751,76.27988,14.000527,2349.8198,778.3489,1544.4092,535.25977,3185.5488,6125.3643,1625.2628,1517.1982,1550.4537,890.62006,3390.779,2956.592,43.176685
2907.692,1779.6896,69.73037,1932.3269,3835.756,646.51385,486.7744,675.3677,798.2788,2556.7737,1545.6306,31.783356,1881.6981,1574.0557,1339.5491,298.04578,4318.416,4076.4602
23.29709,1846.9739,9.828704,21.681515,2454.8958,2046.7816,1051.763,329.94308,76.96062,3881.272,2226.3596,1959.6183,2640.456,2072.1736,1950.3473,2594.569,1154.2538,836.29175
1958.5337,93.740265,33.7746,27.174408,1373.8391,2399.2485,890.9831,180.42334,1122.5764,1389.7357,2604.0771,1814.3015,1391.4648,852.7984,2718.3723,2181.3413,13.206702,4045.2397
2007.2054,23.921225,1815.2882,1809.0668,3275.0942,2043.5546,334.13217,335.32715,893.9707,1701.4518,2683.2817,-3.0590253,2656.7354,2500.855,49.271458,29.107924,2495.163,11.466765
